Signal Date,Signal Time,Ticker,Category,Call/Put,Bullish/Bearish,Strike,Expiry,Premium,Confidence,Conviction Score,Algo Version,Signal Quality,Biddie Pick,Price at Signal,Entry Trigger,Entry Price,Target,Target Near,Invalidation,Gamma Zone,Gamma Description,Reason,Suggested Trade,Trade Status,Outcome,MFE %,Max Favorable Price,Entry Price Reached,Invalidation Breached,Review Status,Review Note,Reviewed At
03/31/2026,1:20 PM ET,MSTR,algorithm,call,bullish,125.00,"April 2, 2026",621865.00,6.00,60,v2,moderate,f,123.82,Near $123.82 (no VWAP data),123.82,Strike at $125.00,$127.50,Below $121.34,,,$622K call flow at $125 strike with 100% ask aggression. Price at $123.82.,,hit,hit,125.42,125.30,t,f,,,
03/31/2026,1:28 PM ET,AVGO,algorithm,put,bearish,300.00,"April 2, 2026",743707.00,6.00,60,v2,moderate,f,307.40,On rejection from VWAP ($302.47) — Near $307.40,302.47307,VWAP at $302.47,Strike at $300.00,Above $313.55,,,$744K put flow at $300 strike with 100% ask aggression. Price at $307.40 above VWAP ($302.47).,,miss,missed,28.40,306.00,f,t,wrong,,04/01/2026 12:00 AM ET
03/31/2026,1:28 PM ET,DELL,algorithm,put,bearish,150.00,"April 2, 2026",553760.00,6.00,60,v2,moderate,f,159.65,At VWAP ($159.17) — Near $159.65,159.17159,VWAP at $159.17,Strike at $150.00,Above Pivot at $167.05,,,$554K put flow at $150 strike with 87% ask aggression. Price at $159.65 above VWAP ($159.17).,,hit,hit,137.50,158.99,t,f,,,
03/31/2026,1:36 PM ET,RDDT,algorithm,call,bullish,150.00,"April 2, 2026",575190.00,6.00,60,v2,moderate,f,135.26,Near $135.26 (no VWAP data),135.26,Strike at $150.00,$153.00,Below $132.55,,,$575K call flow at $150 strike with 100% ask aggression. Price at $135.26.,,miss,missed,27.68,139.34,t,t,,,
03/31/2026,1:41 PM ET,META,whale,put,bearish,580.00,"April 2, 2026",1010000.00,8.00,80,v2,strong,t,569.72,Whale sweep at $569.72,569.72,VWAP at $558.68,Pivot at $534.82,Above $581.11,,,$1.0M put flow at $580 strike with 100% ask aggression. Price at $569.72 above VWAP ($558.68). Negative gamma zone — moves will be amplified.,,miss,missed,14.22,568.15,t,t,,,
03/31/2026,1:49 PM ET,U,whale,call,bullish,23.00,"April 2, 2026",1836797.00,8.00,80,v2,strong,t,21.94,Whale sweep at $21.94,21.94,Strike at $23.00,$23.46,Below Pivot at $20.21,,,$1.8M call flow at $23 strike with 83% ask aggression. Price at $21.94 above VWAP ($21.76).,,partial,partial_hit,65.09,22.63,t,f,,,
03/31/2026,1:53 PM ET,MU,algorithm,put,bearish,305.00,"April 2, 2026",787360.00,7.00,70,v2,moderate,f,326.78,On rejection from VWAP ($323.60) — Near $326.78,323.60326,VWAP at $323.60,PDL at $318.40,Above Pivot at $334.34,,,$787K put flow at $305 strike with 90% ask aggression. Price at $326.78 above VWAP ($323.60).,,miss,missed,92.14,323.85,f,t,,,
03/31/2026,1:57 PM ET,SPXW,algorithm,call,bullish,6500.00,"April 2, 2026",705000.00,6.00,60,v2,moderate,f,6491.53,"Above VWAP ($6,453) — Near $6,492",64536492,"$6,518 (previous swing high), then $6,539",$6630.00,"Below $6,453 (VWAP break invalidates bullish thesis)",,,$705K call flow at $6500 strike with 100% ask aggression. Price at $6491.53.,,hit,hit,446.32,6609.67,f,f,correct,"Entry was perfect, but Target only 9 pts away. Went to 6528. Target should have been previous major swing high at 6517-6528",03/31/2026 9:00 PM ET
03/31/2026,2:10 PM ET,SLV,whale,call,bullish,68.00,"April 2, 2026",1576322.00,8.00,80,v2,strong,t,68.04,Whale sweep at $68.04,68.04,$69.40,$70.76,Below Pivot at $63.72,,,$1.6M call flow at $68 strike with 100% ask aggression. Price at $68.04 above VWAP ($66.93). Negative gamma zone — moves will be amplified.,,partial,partial_hit,63.97,68.91,t,f,,,
03/31/2026,2:18 PM ET,XLE,algorithm,put,bearish,60.00,"April 2, 2026",440000.00,7.00,70,v2,moderate,f,60.65,Below VWAP ($61.53) — Near $60.65,61.536,Strike at $60.00,$58.80,Above Pivot at $62.40,,,$440K put flow at $60 strike with 85% ask aggression. Price at $60.65 below VWAP ($61.53). Negative gamma zone — moves will be amplified.,,hit,hit,186.15,59.44,t,f,,,
03/31/2026,2:22 PM ET,COIN,algorithm,put,bearish,175.00,"April 2, 2026",389502.00,6.00,60,v2,moderate,f,172.30,Near $172.30 (no VWAP data),172.3,$168.85,$165.41,Above $175.75,,,$390K put flow at $175 strike with 100% ask aggression. Price at $172.30.,,miss,missed,-41.74,173.74,f,t,wrong,,03/31/2026 11:57 PM ET
03/31/2026,4:12 PM ET,QQQ,whale,call,bullish,578.00,"April 2, 2026",3327709.00,8.00,80,v2,strong,t,577.39,Whale sweep at $577.39,577.39,Strike at $578.00,$589.56,Below Pivot at $560.64,,,"$3.3M call flow at $578 strike with 98% ask aggression. Price at $577.39 above VWAP ($571.77). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $578 (higher low, higher high — confirmed).",,hit,hit,188.52,578.54,t,f,,,
03/31/2026,4:12 PM ET,MU,algorithm,call,bullish,325.00,"April 2, 2026",345644.00,7.00,70,v2,moderate,f,339.23,Above VWAP ($325.78) — Near $339.23,325.78339,R1 at $350.28,PDH at $362.81,Below Pivot at $334.34,,,$346K call flow at $325 strike with 100% ask aggression. Price at $339.23 above VWAP ($325.78).,,hit,hit,122.08,352.72,t,f,,,
03/31/2026,4:16 PM ET,QQQ,spread,call,bullish,578.00,"April 17, 2026",3327709.00,8.00,80,v2,moderate,t,577.45,Confirmed hold above $577.45 with follow-through momentum,577.45,$590.00 — aligns with extended move above prior day high resistance cluster,,Close below Pivot at $560.64,,,"QQQ is trading near the money with a strike at $578 and the whale sweep premium of $3.3M suggests elevated IV on ATM calls, making a spread a smarter way to reduce cost basis. The prior day high at $568.05 and clear ceiling around $590 define a natural range for the spread width, improving risk/reward meaningfully versus paying full ATM premium outright.",,hit,hit,81.99,587.74,t,f,,,
03/31/2026,4:16 PM ET,MU,spread,call,bullish,325.00,"April 17, 2026",345644.00,7.00,70,v2,moderate,f,338.72,Hold above $338.72 with confirmation of continued momentum toward R1,338.721,$350.28 — R1 level is the institutional target and natural spread ceiling,,Close below Pivot at $334.34,,,"MU has a clearly defined upside target at R1 $350.28 which creates an ideal ceiling for the short call leg, and the wide prior day range ($318.40 to $362.81) signals elevated IV that inflates outright call premiums. Selling the $355 call against the $340 long call caps the cost basis while capturing the full expected move to R1.",,hit,hit,121.11,352.72,t,f,,,
03/31/2026,7:26 PM ET,test,algorithm,call,bullish,1.00,01/01/2027,1.00,1.00,1,v2,,t,,,,,,,,,test,,expired,pending,,,f,f,wrong,,04/02/2026 9:04 AM ET
03/31/2026,7:27 PM ET,SPXW,algorithm,call,bullish,6530.00,04/04/2026,352570.00,7.00,72,v2,moderate,t,6528.52,"Above VWAP ($6,468) — Near $6,528",64686528,"$6,539 (previous swing high)","$6,550","Below $6,468 (VWAP break invalidates bullish thesis)",positive,"Near call wall at $6,535 — dealers sell here, strong resistance. Long gamma suppresses moves. Needs breakout above call wall for upside.","SPXW $6530 call with $352K premium via repeated hits. 6,140 contracts traded vs 481 OI (12.8x vol/OI). Strike at $6,530 — directly at the GEX call wall ($6,535) where dealer hedging creates strong resistance. SPX at $6,528, essentially ATM. Long gamma territory means dealer hedging suppresses moves. High risk/reward: if call wall breaks, dealers chase-hedge higher creating a squeeze.",,hit,hit,774.33,6609.67,f,f,,,
03/31/2026,7:27 PM ET,SPXW,algorithm,put,bearish,6460.00,04/04/2026,171350.00,7.00,68,v2,moderate,t,6528.52,"Above VWAP ($6,470) — Near $6,528",64706528,"$6,518 (previous swing low), then $6,505","$6,490","Above $6,470 (VWAP reclaim invalidates bearish thesis)",positive,"Above gamma flip ($6,405) — long gamma territory, dealer hedging dampens selling. Needs strong catalyst to overcome gamma suppression.","SPXW $6460 put with $171K premium via repeated ascending fills. 2,438 contracts vs 188 OI (13x vol/OI). Strike between price ($6,528) and gamma flip ($6,405). Long gamma = dealers counteract selling, making drops harder. GEX context: above gamma flip, dealer hedging works against bearish direction. Lower conviction due to fighting long gamma.",,miss,missed,-244.96,6554.29,t,t,,,
03/31/2026,7:27 PM ET,SPX,whale,put,bearish,6400.00,04/17/2026,1756980.00,8.00,82,v2,strong,t,6532.08,"Above VWAP ($6,465) — Whale sweep at $6,532",64656532,"$6,518 (previous swing low), then $6,505","$6,350","Above $6,465 (VWAP reclaim invalidates bearish thesis)",neutral,"Near gamma flip at $6,405 — THE transition zone. If price breaks below, dealers switch from suppressing to amplifying moves. Key magnet and put wall confluence.","SPX $6400 put with $1.75M premium via repeated descending fills — institutional size. 6,459 contracts vs 22,231 OI. Strike at $6,400 is directly at gamma flip ($6,405) and put wall — THE key level. If SPX breaks below $6,405, dealers flip from long to short gamma and AMPLIFY the move down. Someone is betting on a gamma flip break. Highest GEX concentration at this level. April expiry = swing position.",,miss,missed,34.16,6527.27,t,t,correct,,03/31/2026 9:53 PM ET
03/31/2026,7:37 PM ET,SPXW,algorithm,put,bearish,6365.00,04/01/2026,2473935.00,7.00,74,v2,moderate,t,6420.00,"Above VWAP ($6,436) — Near $6,440",64366440,"$6,434 (previous swing low), then $6,405","$6,390","Above $6,436 (VWAP reclaim invalidates bearish thesis)",positive,"Above gamma flip ($6,405) but targeting a break below it. If $6,405 breaks, dealers flip to short gamma and amplify the selloff. Morning selling pressure pushing toward this level.","SPXW $6365 put expiring tomorrow with $2.47M premium. 2,663 contracts vs 523 OI (5.1x vol/OI — aggressive new positioning). 65% ask-side aggression. SPX at ~$6,420 when this hit, dropping toward gamma flip at $6,405. Strike below the gamma flip — if SPX breaks $6,405, dealers switch from long to short gamma and amplify the drop. This put targets that exact gamma flip break. Morning selloff was already pushing SPX down from $6,426.",,hit,hit,,6404.54,t,t,correct,PERFECT! Target 6405 PERFECT ,03/31/2026 9:40 PM ET
03/31/2026,7:37 PM ET,SPXW,algorithm,put,bearish,6310.00,04/02/2026,2253915.00,7.00,70,v2,moderate,t,6395.00,"Below VWAP ($6,432) — Near $6,415",64326415,"$6,405 (previous swing low), then $6,365","$6,350","Above $6,432 (VWAP reclaim invalidates bearish thesis)",negative,"Deep below gamma flip ($6,405) — short gamma territory where dealer hedging amplifies moves. 85% ask aggression shows strong conviction. Needs gamma flip break as catalyst.","SPXW $6310 put with $2.25M premium. 3,305 contracts vs 602 OI (5.5x vol/OI ratio). 85% ask aggression — very aggressive buying. Strike at $6,310, well below current price and gamma flip ($6,405). This is a short gamma acceleration target — if SPX breaks the gamma flip, dealer hedging amplifies moves and $6,310 becomes reachable. 2-day expiry gives time for the thesis to play out. Morning selloff already tested $6,380.",,miss,missed,,6411.32,t,t,correct,"Entry okay, only went to 6420",03/31/2026 8:19 PM ET
03/31/2026,7:37 PM ET,SPXW,whale,call,bullish,6500.00,04/06/2026,21050065.00,8.00,80,v2,strong,t,6405.00,"Below VWAP ($6,432) — needs reclaim above $6,432 for entry",64326432,"$6,446 (previous swing high), then $6,518","$6,450","Below $6,432 (VWAP break invalidates bullish thesis)",neutral,"Right at gamma flip ($6,405) — dealers are long gamma here and suppress downside. $21M call buy at this exact support level is a whale betting on the bounce. Key magnet and put wall confluence.","SPXW $6500 call with $21M premium — massive institutional call buying. 3,574 contracts vs 605 OI (5.9x vol/OI). 72% ask aggression. SPX was around $6,400 at the gamma flip when this hit — someone bought $21M in calls while SPX was at support. Gamma flip at $6,405 means dealers are long gamma here and will suppress further downside. This whale bet is that the gamma flip holds as support and SPX bounces. Strike at $6,500 is above current price — needs the bounce to work.",,hit,hit,499.20,6609.67,f,t,correct,"VWAP IS AT 6431. (ENTRY OF 6420 is actually below vwap, but the target is really good. ",03/31/2026 8:19 PM ET
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6460.00,2026-04-01,171350.00,7.50,70,v2,high,t,6528.52,"Above VWAP ($6,472) — Near $6,529",64726529,"$6,518 (previous swing low), then $6,517",,"Above $6,472 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $171,350 premium, 2,438 volume at $6,460 strike, SPX @ $6,528.52",,expired,expired,-244.96,6554.29,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6855.00,2026-04-01,11038336.00,7.50,70,v2,high,t,6528.52,"Above VWAP ($6,472) — Near $6,529",64726529,"$6,518 (previous swing low), then $6,517",,"Above $6,472 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $11,038,336 premium, 332 volume at $6,855 strike, SPX @ $6,528.52",,expired,expired,-244.96,6554.29,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6205.00,2026-04-01,2150696.00,7.50,70,v2,high,t,6528.52,"Above VWAP ($6,472) — Near $6,529",64726529,"$6,518 (previous swing low), then $6,517",,"Above $6,472 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $2,150,696 premium, 334 volume at $6,205 strike, SPX @ $6,528.52",,expired,expired,-244.96,6554.29,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6880.00,2026-04-01,279460.00,7.50,70,v2,high,t,6528.47,"Above VWAP ($6,472) — Near $6,528",64726528,"$6,539 (previous swing high)",,"Below $6,472 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $279,460 premium, 157 volume at $6,880 strike, SPX @ $6,528.47",,hit,hit,771.13,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6920.00,2026-04-01,422410.00,7.50,70,v2,high,t,6528.47,"Above VWAP ($6,472) — Near $6,528",64726528,"$6,539 (previous swing high)",,"Below $6,472 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $422,410 premium, 148 volume at $6,920 strike, SPX @ $6,528.47",,hit,hit,771.13,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6535.00,2026-04-01,135790.00,7.50,70,v2,high,t,6519.49,"Above VWAP ($6,471) — Near $6,519",64716519,"$6,517 (previous swing low), then $6,505",,"Above $6,471 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $135,790 premium, 5,027 volume at $6,535 strike, SPX @ $6,519.49",,expired,expired,-312.45,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6515.00,2026-04-01,187680.00,7.50,70,v2,high,t,6521.28,"Above VWAP ($6,471) — Near $6,521",64716521,"$6,523 (previous swing high), then $6,539",,"Below $6,471 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $187,680 premium, 68,823 volume at $6,515 strike, SPX @ $6,521.28",,hit,hit,5138.95,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6520.00,2026-04-01,112800.00,7.50,70,v2,high,t,6524.85,"Above VWAP ($6,470) — Near $6,525",64706525,"Strike at $6,520",,"Below $6,470 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $112,800 premium, 81,902 volume at $6,520 strike, SPX @ $6,524.85",,hit,hit,,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6525.00,2026-04-01,358790.00,7.50,70,v2,high,t,6523.35,"Above VWAP ($6,470) — Near $6,523",64706523,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $358,790 premium, 597 volume at $6,525 strike, SPX @ $6,523.35",,expired,expired,-61.73,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6550.00,2026-04-01,456000.00,7.50,70,v2,high,t,6532.42,"Above VWAP ($6,470) — Near $6,532",64706532,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $456,000 premium, 966 volume at $6,550 strike, SPX @ $6,532.42",,expired,expired,33.40,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6500.00,2026-04-01,123600.00,7.50,70,v2,high,t,6532.84,"Above VWAP ($6,470) — Near $6,533",64706533,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $123,600 premium, 3,920 volume at $6,500 strike, SPX @ $6,532.84",,expired,expired,35.16,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6200.00,2026-04-01,199040.00,7.50,70,v2,high,t,6535.08,"Above VWAP ($6,470) — Near $6,535",64706535,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $199,040 premium, 314 volume at $6,200 strike, SPX @ $6,535.08",,expired,expired,43.20,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6545.00,2026-04-01,208620.00,7.50,70,v2,high,t,6538.83,"Above VWAP ($6,470) — Near $6,539",64706539,"Strike at $6,545",,"Below $6,470 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $208,620 premium, 35,651 volume at $6,545 strike, SPX @ $6,538.83",,hit,hit,1148.14,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,call,bullish,6540.00,2026-04-01,136790.00,7.50,70,v2,high,t,6535.93,"Above VWAP ($6,470) — Near $6,536",64706536,"Strike at $6,540",,"Below $6,470 (VWAP break invalidates bullish thesis)",,,"SPX call flow: $136,790 premium, 61,099 volume at $6,540 strike, SPX @ $6,535.93",,hit,hit,1811.79,6609.67,f,f,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6475.00,2026-04-01,525000.00,7.50,70,v2,high,t,6533.54,"Above VWAP ($6,470) — Near $6,534",64706534,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $525,000 premium, 385 volume at $6,475 strike, SPX @ $6,533.54",,expired,expired,37.91,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6530.00,2026-04-01,363030.00,7.50,70,v2,high,t,6533.41,"Above VWAP ($6,470) — Near $6,533",64706533,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $363,030 premium, 2,168 volume at $6,530 strike, SPX @ $6,533.41",,expired,expired,37.42,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPX,whale,put,bearish,6075.00,2026-04-01,710500.00,7.50,70,v2,high,t,6533.41,"Above VWAP ($6,470) — Near $6,533",64706533,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $710,500 premium, 7,580 volume at $6,075 strike, SPX @ $6,533.41",,expired,expired,37.42,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPXW,whale,put,bearish,6575.00,2026-04-01,632970.00,7.50,70,v2,high,t,6532.88,"Above VWAP ($6,470) — Near $6,533",64706533,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $632,970 premium, 221 volume at $6,575 strike, SPX @ $6,532.88",,expired,expired,35.33,6527.27,t,t,,,
03/31/2026,9:10 PM ET,SPX,whale,put,bearish,6400.00,2026-04-01,1756980.00,7.50,70,v2,high,t,6532.08,"Above VWAP ($6,470) — Near $6,532",64706532,"$6,517 (previous swing low), then $6,505",,"Above $6,470 (VWAP reclaim invalidates bearish thesis)",,,"SPX put flow: $1,756,980 premium, 6,459 volume at $6,400 strike, SPX @ $6,532.08",,expired,expired,31.90,6527.27,t,t,,,
04/01/2026,7:37 AM ET,AVGO,algorithm,put,bearish,330.00,"April 2, 2026",317755.00,6.00,60,v2,moderate,f,314.55,At VWAP ($312.98) — Near $314.55,312.98314,VWAP at $312.98,Pivot at $296.05,Above $320.84,,,$318K put flow at $330 strike with 100% ask aggression. Price at $314.55 above VWAP ($312.98).,,hit,hit,213.38,311.20,t,f,,,
04/01/2026,9:35 AM ET,SNDK,algorithm,call,bullish,650.00,"April 2, 2026",287670.00,6.00,60,v4,moderate,f,664.05,Near $664.05 (no VWAP data),664.05,$677.33,,Below $650.76,,,$288K call sweep at $650 strike with 99% ask aggression. Price at $664.05.,,hit,hit,127.18,680.94,t,t,,,
04/01/2026,9:38 AM ET,MRVL,algorithm,call,bullish,110.00,"April 2, 2026",363000.00,7.00,70,v4,moderate,f,103.89,Above VWAP ($102.85) — Near $103.89,102.85103,$110.00 (strike level),,Below $102.85 (VWAP break invalidates bullish thesis),,,$363K call flow at $110 strike with 100% ask aggression. Price at $103.89 above VWAP ($102.85). Price action confirmed: Support Tag + Green Bounce at $103.73 (higher low — likely reversal).,,miss,missed,64.65,107.84,t,t,,,
04/01/2026,9:38 AM ET,TSLA,algorithm,put,bearish,350.00,"April 2, 2026",384720.00,5.00,50,v4,moderate,f,376.95,At VWAP ($377.41) — Near $376.95,377.41376,"$376.33 (previous swing low), then $374.87",,Above $377.41 (VWAP reclaim invalidates bearish thesis),,,"$385K put sweep at $350 strike with 67% ask aggression. Price at $376.95 below VWAP ($377.41). Price action confirmed: SR Tag + 2 Red Bars at $376.38 (lower high, lower low — confirmed).",,hit,hit,296.77,375.11,t,t,,,
04/01/2026,9:42 AM ET,SLV,algorithm,call,bullish,67.50,"April 2, 2026",568046.00,7.00,70,v4,moderate,f,68.25,Near $68.25 (no VWAP data),68.25,$69.61,,Below $66.88,,,$568K call flow at $67.5 strike with 100% ask aggression. Price at $68.25.,,near_miss,near_miss,48.53,68.91,t,t,,,
04/01/2026,9:42 AM ET,TSLA,whale,call,bullish,375.00,"April 2, 2026",2185260.00,7.00,70,v4,strong,f,377.08,Near $377.07 (no VWAP data),377.07,$384.62,,Below $369.53,,,$2.2M call flow at $375 strike with 100% ask aggression. Price at $377.07.,,hit,hit,80.37,383.14,t,f,,,
04/01/2026,9:45 AM ET,MU,algorithm,call,bullish,350.00,"April 2, 2026",450000.00,6.00,60,v4,moderate,f,351.63,At VWAP ($350.16) — Near $351.63,350.16351,$358.66,,Below $350.16 (VWAP break invalidates bullish thesis),,,$450K call flow at $350 strike with 100% ask aggression. Price at $351.63 above VWAP ($350.16). Negative gamma zone — moves will be amplified.,,hit,hit,138.69,361.38,t,t,,,
04/01/2026,9:49 AM ET,NVDA,whale,call,bullish,180.00,"April 2, 2026",2404610.00,6.00,60,v4,moderate,f,176.30,At VWAP ($175.96) — Near $176.30,175.96176,"$176.78 (previous swing high), then $176.85",,Below $175.96 (VWAP break invalidates bullish thesis),,,$2.4M call flow at $180 strike with 100% ask aggression. Price at $176.30 above VWAP ($175.96).,,hit,hit,170.83,177.12,t,t,,,
04/01/2026,9:49 AM ET,SPY,algorithm,call,bullish,654.00,"April 2, 2026",473500.00,5.00,50,v4,moderate,f,653.49,At VWAP ($654.44) — Near $653.49,654.44653,"$653.96 (previous swing high), then $654.01",,Below $654.44 (VWAP break invalidates bullish thesis),,,$474K call flow at $654 strike with 100% ask aggression. Price at $653.49 below VWAP ($654.44). Negative gamma zone — moves will be amplified.,,hit,hit,544.68,656.05,t,t,,,
04/01/2026,9:52 AM ET,MU,algorithm,put,bearish,350.00,"April 2, 2026",839110.00,6.00,60,v4,moderate,f,349.74,At VWAP ($350.23) — Near $349.74,350.23349,"$345.88 (previous swing low), then $343.00",,Above $350.23 (VWAP reclaim invalidates bearish thesis),,,$839K put flow at $350 strike with 100% ask aggression. Price at $349.74 below VWAP ($350.23). Negative gamma zone — moves will be amplified.,,hit,hit,174.61,343.00,t,t,,,
04/01/2026,9:56 AM ET,AMD,whale,put,bearish,200.00,"April 2, 2026",1483572.00,6.00,60,v4,moderate,f,209.10,At VWAP ($208.40) — Near $209.10,208.40209,"$206.17 (previous swing low), then $205.84",,Above $208.40 (VWAP reclaim invalidates bearish thesis),,,$1.5M put flow at $200 strike with 100% ask aggression. Price at $209.10 above VWAP ($208.40).,,hit,hit,111.26,205.84,t,t,,,
04/01/2026,9:59 AM ET,TSLA,algorithm,put,bearish,365.00,"April 2, 2026",763846.00,8.00,80,v4,moderate,t,375.41,At VWAP ($376.41) — Near $375.41,376.41375,"$374.87 (previous swing low), then $371.75",,Above $376.41 (VWAP reclaim invalidates bearish thesis),,,$764K put sweep at $365 strike with 100% ask aggression. Price at $375.41 below VWAP ($376.41).,,hit,hit,246.30,374.08,t,t,,,
04/01/2026,10:07 AM ET,MU,whale,call,bullish,360.00,"April 2, 2026",1136409.00,6.00,60,v4,moderate,f,360.69,Above VWAP ($351.95) — Near $360.69,351.9536,$367.90,,Below $351.95 (VWAP break invalidates bullish thesis),,,"$1.1M call flow at $360 strike with 100% ask aggression. Price at $360.69 above VWAP ($351.95). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $360 (higher low, higher high — confirmed).",,hit,hit,111.10,368.70,t,f,,,
04/01/2026,10:07 AM ET,QQQ,algorithm,call,bullish,582.00,"April 2, 2026",975000.00,5.00,50,v4,moderate,f,582.47,At VWAP ($582.26) — Near $582.47,582.26582,"$584.03 (previous swing high), then $584.30",,Below $582.26 (VWAP break invalidates bullish thesis),,,$975K call flow at $582 strike with 100% ask aggression. Price at $582.47 above VWAP ($582.26). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $582.47 (higher low — likely reversal).,,hit,hit,121.15,584.36,t,f,,,
04/01/2026,10:11 AM ET,INTC,whale,put,bearish,47.50,"April 2, 2026",1289532.00,6.00,60,v4,moderate,f,47.58,Near $47.58 (no VWAP data),47.58,$47.50 (strike level),,Above $48.53,,,$1.3M put flow at $47.5 strike with 100% ask aggression. Price at $47.58.,,miss,missed,0.00,47.58,t,t,,,
04/01/2026,10:18 AM ET,GOOGL,spread,call,bullish,285.00,"April 17, 2026",809600.00,7.00,70,v4,moderate,f,295.70,Price holding above VWAP ($294.14) with confirmation near current price $295.70,294.14295,$301.61 (institutional target aligns well within the $295/$305 spread width),,Below $294.14 (VWAP break invalidates bullish thesis),,,"The institutional target of $301.61 provides a clear price ceiling that makes the $295/$305 vertical ideal — selling the $305 call finances the trade meaningfully without sacrificing the target zone. With GOOGL already in-the-money on the long strike and a well-defined upside target, the spread improves risk/reward versus paying full premium on the outright call.",,hit,hit,,295.80,t,f,,,
04/01/2026,10:20 AM ET,SNDK,whale,call,bullish,700.00,"April 2, 2026",5185215.00,7.00,70,v4,moderate,f,698.33,Above VWAP ($673.75) — Near $698.33,673.75698,$700.00 (strike level),,Below $673.75 (VWAP break invalidates bullish thesis),,,$5.2M call flow at $700 strike with 100% ask aggression. Price at $698.33 above VWAP ($673.75). Negative gamma zone — moves will be amplified.,,hit,hit,165.87,701.10,t,f,,,
04/01/2026,10:24 AM ET,MU,algorithm,call,bullish,400.00,"April 2, 2026",955000.00,6.00,60,v4,moderate,f,366.71,Above VWAP ($355.14) — Near $366.71,355.14366,$400.00 (strike level),,Below $355.14 (VWAP break invalidates bullish thesis),,,$955K call flow at $400 strike with 81% ask aggression. Price at $366.71 above VWAP ($355.14).,,near_miss,near_miss,33.58,377.89,t,t,,,
04/01/2026,10:39 AM ET,EWY,algorithm,call,bullish,130.00,"April 2, 2026",380000.00,7.00,70,v4,moderate,f,126.74,Above VWAP ($125.89) — Near $126.74,125.89126,$130.00 (strike level),,Below $125.89 (VWAP break invalidates bullish thesis),,,"$380K call flow at $130 strike with 100% ask aggression. Price at $126.74 above VWAP ($125.89). Price action confirmed: Support Bounce + 2 Green Bars at $125.94 (higher low, higher high — confirmed).",,miss,missed,58.59,128.65,t,t,,,
