id,created_at,detected_at,ticker,category,option_type,strike,expiry,premium,confidence,conviction_score,entry_trigger,target,target_near,invalidation,signal_quality,algo_version,reason,is_biddie_pick,outcome,mfe_percent,max_favorable_price,price_at_signal,entry_price,direction,suggested_trade,trade_status,entry_price_reached,invalidation_breached,gamma_zone,gamma_description,review_status,review_note,reviewed_at
1849a0e1-1d98-49cc-ae3a-1bb2a3697e71,2026-03-31 20:16:37.772958+00,2026-03-31 20:16:37.772958+00,QQQ,spread,call,578.00,"April 17, 2026",3327709.00,8.00,80,Confirmed hold above $577.45 with follow-through momentum,$590.00 — aligns with extended move above prior day high resistance cluster,,Close below Pivot at $560.64,moderate,v2,"QQQ is trading near the money with a strike at $578 and the whale sweep premium of $3.3M suggests elevated IV on ATM calls, making a spread a smarter way to reduce cost basis. The prior day high at $568.05 and clear ceiling around $590 define a natural range for the spread width, improving risk/reward meaningfully versus paying full ATM premium outright.",t,hit,81.99,587.74,577.45,577.45,bullish,,hit,t,f,,,,,
2c61c273-474f-49b3-9b37-a5e1947dc67b,2026-03-31 20:12:32.332435+00,2026-03-31 20:12:32.332435+00,MU,algorithm,call,325.00,"April 2, 2026",345644.00,7.00,70,Above VWAP ($325.78) — Near $339.23,R1 at $350.28,PDH at $362.81,Below Pivot at $334.34,moderate,v2,$346K call flow at $325 strike with 100% ask aggression. Price at $339.23 above VWAP ($325.78).,f,hit,122.08,352.72,339.23,325.78339,bullish,,hit,t,f,,,,,
e4ccda61-31b3-4621-8866-85841e1e73b3,2026-03-31 20:12:32.252325+00,2026-03-31 20:12:32.252325+00,QQQ,whale,call,578.00,"April 2, 2026",3327709.00,8.00,80,Whale sweep at $577.39,Strike at $578.00,$589.56,Below Pivot at $560.64,strong,v2,"$3.3M call flow at $578 strike with 98% ask aggression. Price at $577.39 above VWAP ($571.77). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $578 (higher low, higher high — confirmed).",t,hit,188.52,578.54,577.39,577.39,bullish,,hit,t,f,,,,,
acc3f159-d432-4933-89e7-e0977cd0b214,2026-03-31 18:22:53.811325+00,2026-03-31 18:22:53.811325+00,COIN,algorithm,put,175.00,"April 2, 2026",389502.00,6.00,60,Near $172.30 (no VWAP data),$168.85,$165.41,Above $175.75,moderate,v2,$390K put flow at $175 strike with 100% ask aggression. Price at $172.30.,f,missed,-41.74,173.74,172.30,172.3,bearish,,miss,f,t,,,wrong,,2026-04-01 03:57:30.893706+00
3652892f-a35f-4403-b393-fb6a702fd3d1,2026-03-31 18:18:52.344902+00,2026-03-31 18:18:52.344902+00,XLE,algorithm,put,60.00,"April 2, 2026",440000.00,7.00,70,Below VWAP ($61.53) — Near $60.65,Strike at $60.00,$58.80,Above Pivot at $62.40,moderate,v2,$440K put flow at $60 strike with 85% ask aggression. Price at $60.65 below VWAP ($61.53). Negative gamma zone — moves will be amplified.,f,hit,186.15,59.44,60.65,61.536,bearish,,hit,t,f,,,,,
a898bdef-2c1a-45e9-ad1e-9561121792a5,2026-03-31 18:10:35.848595+00,2026-03-31 18:10:35.848595+00,SLV,whale,call,68.00,"April 2, 2026",1576322.00,8.00,80,Whale sweep at $68.04,$69.40,$70.76,Below Pivot at $63.72,strong,v2,$1.6M call flow at $68 strike with 100% ask aggression. Price at $68.04 above VWAP ($66.93). Negative gamma zone — moves will be amplified.,t,partial_hit,63.97,68.91,68.04,68.04,bullish,,partial,t,f,,,,,
0700a31f-ba50-49d7-9c4b-ab8b5fbc21c4,2026-03-31 17:57:21.938566+00,2026-03-31 17:57:21.938566+00,SPXW,algorithm,call,6500.00,"April 2, 2026",705000.00,6.00,60,"Above VWAP ($6,453) — Near $6,492","$6,518 (previous swing high), then $6,539",$6630.00,"Below $6,453 (VWAP break invalidates bullish thesis)",moderate,v2,$705K call flow at $6500 strike with 100% ask aggression. Price at $6491.53.,f,hit,446.32,6609.67,6491.53,64536492,bullish,,hit,f,f,,,correct,"Entry was perfect, but Target only 9 pts away. Went to 6528. Target should have been previous major swing high at 6517-6528",2026-04-01 01:00:20.072478+00
1900836f-8486-4df0-bb97-3f1ad7b28350,2026-03-31 17:53:21.927568+00,2026-03-31 17:53:21.927568+00,MU,algorithm,put,305.00,"April 2, 2026",787360.00,7.00,70,On rejection from VWAP ($323.60) — Near $326.78,VWAP at $323.60,PDL at $318.40,Above Pivot at $334.34,moderate,v2,$787K put flow at $305 strike with 90% ask aggression. Price at $326.78 above VWAP ($323.60).,f,missed,92.14,323.85,326.78,323.60326,bearish,,miss,f,t,,,,,
1d23949b-95b1-4103-8f00-779e5db11d87,2026-03-31 17:49:18.310854+00,2026-03-31 17:49:18.310854+00,U,whale,call,23.00,"April 2, 2026",1836797.00,8.00,80,Whale sweep at $21.94,Strike at $23.00,$23.46,Below Pivot at $20.21,strong,v2,$1.8M call flow at $23 strike with 83% ask aggression. Price at $21.94 above VWAP ($21.76).,t,partial_hit,65.09,22.63,21.94,21.94,bullish,,partial,t,f,,,,,
91f172e8-78fc-477b-8d47-f423aa2caffd,2026-03-31 17:41:15.420338+00,2026-03-31 17:41:15.420338+00,META,whale,put,580.00,"April 2, 2026",1010000.00,8.00,80,Whale sweep at $569.72,VWAP at $558.68,Pivot at $534.82,Above $581.11,strong,v2,$1.0M put flow at $580 strike with 100% ask aggression. Price at $569.72 above VWAP ($558.68). Negative gamma zone — moves will be amplified.,t,missed,14.22,568.15,569.72,569.72,bearish,,miss,t,t,,,,,
347a03b7-db2c-466c-9888-e4721ab627d0,2026-03-31 17:36:50.216065+00,2026-03-31 17:36:50.216065+00,RDDT,algorithm,call,150.00,"April 2, 2026",575190.00,6.00,60,Near $135.26 (no VWAP data),Strike at $150.00,$153.00,Below $132.55,moderate,v2,$575K call flow at $150 strike with 100% ask aggression. Price at $135.26.,f,missed,27.68,139.34,135.26,135.26,bullish,,miss,t,t,,,,,
f71c3134-8ed8-4db7-aa69-6724a901676b,2026-03-31 17:28:38.196424+00,2026-03-31 17:28:38.196424+00,DELL,algorithm,put,150.00,"April 2, 2026",553760.00,6.00,60,At VWAP ($159.17) — Near $159.65,VWAP at $159.17,Strike at $150.00,Above Pivot at $167.05,moderate,v2,$554K put flow at $150 strike with 87% ask aggression. Price at $159.65 above VWAP ($159.17).,f,hit,137.50,158.99,159.65,159.17159,bearish,,hit,t,f,,,,,
3195a271-6c5d-4015-8520-4b4c818cf927,2026-03-31 17:28:38.089572+00,2026-03-31 17:28:38.089572+00,AVGO,algorithm,put,300.00,"April 2, 2026",743707.00,6.00,60,On rejection from VWAP ($302.47) — Near $307.40,VWAP at $302.47,Strike at $300.00,Above $313.55,moderate,v2,$744K put flow at $300 strike with 100% ask aggression. Price at $307.40 above VWAP ($302.47).,f,missed,28.40,306.00,307.40,302.47307,bearish,,miss,f,t,,,wrong,,2026-04-01 04:00:13.685413+00
e51b7418-b35d-4654-8ffa-1d1232edefc1,2026-03-31 17:20:52.794907+00,2026-03-31 17:20:52.794907+00,MSTR,algorithm,call,125.00,"April 2, 2026",621865.00,6.00,60,Near $123.82 (no VWAP data),Strike at $125.00,$127.50,Below $121.34,moderate,v2,$622K call flow at $125 strike with 100% ask aggression. Price at $123.82.,f,hit,125.42,125.30,123.82,123.82,bullish,,hit,t,f,,,,,
f7fb1ef4-8eeb-422b-b3c8-3d12eea70038,2026-03-31 17:16:52.51187+00,2026-03-31 17:16:52.51187+00,VRT,algorithm,call,250.00,"April 2, 2026",568160.00,6.00,60,Whale sweep at $248.17,Strike at $250.00,$255.00,Below $243.21,moderate,v2,$568K call sweep at $250 strike with 100% ask aggression. Price at $248.17.,f,hit,100.00,250.00,248.17,248.17,bullish,,hit,t,f,,,,,
9e50b1af-a44a-4c1e-a7fa-b84819bee45c,2026-03-31 17:16:51.84592+00,2026-03-31 17:16:51.84592+00,MDB,algorithm,call,255.00,"April 2, 2026",513030.00,7.00,70,Whale sweep at $244.61,Strike at $255.00,$260.10,Below $239.72,moderate,v2,$513K call sweep at $255 strike with 100% ask aggression. Price at $244.61.,f,hit,84.70,253.41,244.61,244.61,bullish,,hit,t,f,,,correct,,2026-04-01 04:01:02.553469+00
5499bc4a-9f7a-4a77-b1af-88875ea7f945,2026-03-31 17:12:48.451903+00,2026-03-31 17:12:48.451903+00,QQQ,algorithm,call,575.00,"April 2, 2026",802640.00,7.00,70,Above VWAP ($568.56) — Near $574.42,Strike at $575.00,$586.50,Below Pivot at $560.64,moderate,v2,"$803K call flow at $575 strike with 100% ask aggression. Price at $574.42 above VWAP ($568.56). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $573.09 (higher low, higher high — confirmed).",f,hit,265.52,575.96,574.42,568.56574,bullish,,hit,t,f,,,,,
45b8af68-682b-412d-a646-954f2bd25234,2026-03-31 17:08:52.461268+00,2026-03-31 17:08:52.461268+00,XOM,algorithm,put,170.00,"April 2, 2026",633434.00,8.00,80,Below VWAP ($172.77) — Near $168.89,$165.51,$162.13,Above Pivot at $172.98,strong,v2,"$633K put flow at $170 strike with 95% ask aggression. Price at $168.89 below VWAP ($172.77). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $169.55 (lower high, lower low — confirmed).",t,hit,179.88,162.81,168.89,172.77168,bearish,,hit,t,f,,,correct,,2026-04-01 04:02:04.589127+00
471a621b-24bc-48c6-9a27-2abbf2bec397,2026-03-31 17:04:52.446958+00,2026-03-31 17:04:52.446958+00,LITE,algorithm,call,710.00,"April 2, 2026",468710.00,6.00,60,Near $686.92 (no VWAP data),Strike at $710.00,$724.20,Below $673.19,moderate,v2,$469K call sweep at $710 strike with 71% ask aggression. Price at $686.92.,f,hit,126.01,716.00,686.93,686.92,bullish,,hit,t,f,,,,,
c7e7653a-45b0-48c5-a59e-7be4c383a7fe,2026-03-31 17:04:52.342607+00,2026-03-31 17:04:52.342607+00,SPY,algorithm,call,647.00,"April 2, 2026",515500.00,6.00,60,Near $646.57 (no VWAP data),Strike at $647.00,$659.94,Below $633.64,moderate,v2,$516K call flow at $647 strike with 100% ask aggression. Price at $646.57.,f,hit,400.00,648.29,646.57,646.57,bullish,,hit,t,f,,,,,
6ccef46b-dc6f-40a8-97b0-9f8e7e7e0e3a,2026-03-31 17:04:52.237805+00,2026-03-31 17:04:52.237805+00,META,algorithm,call,565.00,"April 2, 2026",712300.00,6.00,60,Near $567.54 (no VWAP data),$578.89,$590.24,Below $556.19,moderate,v2,$712K call flow at $565 strike with 100% ask aggression. Price at $567.54.,f,hit,122.82,581.48,567.54,567.54,bullish,,hit,t,f,,,correct,,2026-04-01 04:03:17.953935+00
5e41ba5f-b03a-4e7a-ad5d-4eb51b23db44,2026-03-31 16:56:51.580796+00,2026-03-31 16:56:51.580796+00,AMD,algorithm,put,195.00,"April 1, 2026",1431909.00,6.00,60,Whale sweep at $200.57,Strike at $195.00,$191.10,Above $204.58,moderate,v2,$1.4M put flow at $195 strike with 83% ask aggression. Price at $200.57.,f,missed,-10.95,201.18,200.57,200.57,bearish,,miss,f,t,,,,,
da480d8c-0c79-4704-a759-821a95b5aa40,2026-03-31 16:56:51.078249+00,2026-03-31 16:56:51.078249+00,TSLA,algorithm,call,360.00,"April 1, 2026",783675.00,6.00,60,Whale sweep at $369.74,$377.13,$384.53,Below $362.35,moderate,v2,$784K call sweep at $360 strike with 84% ask aggression. Price at $369.74.,f,hit,154.40,381.15,369.74,369.74,bullish,,hit,t,f,,,,,
daa2b4d8-44ed-4642-b816-f85bccb22d75,2026-03-31 16:48:37.102459+00,2026-03-31 16:48:37.102459+00,SMH,algorithm,call,377.50,"April 2, 2026",709447.00,6.00,60,Near $378.97 (no VWAP data),$386.55,$394.13,Below $371.39,moderate,v2,$709K call flow at $377.5 strike with 100% ask aggression. Price at $378.97.,f,hit,151.72,390.47,378.97,378.97,bullish,,hit,t,f,,,correct,,2026-04-01 04:04:20.724832+00
ab3abdde-c52d-4dbf-9290-1becf4604fbb,2026-03-31 16:44:51.865182+00,2026-03-31 16:44:51.865182+00,NVDA,algorithm,put,175.00,"April 1, 2026",564701.00,6.00,60,Near $170.82 (no VWAP data),$167.40,$163.99,Above $174.24,moderate,v2,$565K put flow at $175 strike with 100% ask aggression. Price at $170.82.,f,missed,-42.69,172.28,170.82,170.82,bearish,,miss,f,t,,,,,
7b716be3-a1ff-40c3-8042-f3ff7dd68f90,2026-03-31 16:44:45.744839+00,2026-03-31 16:44:45.744839+00,NEM,algorithm,call,107.00,"April 2, 2026",493098.00,7.00,70,Near $106.42 (no VWAP data),Strike at $107.00,$109.14,Below $104.29,strong,v2,$493K call flow at $107 strike with 100% ask aggression. Price at $106.42.,f,hit,282.76,108.06,106.42,106.42,bullish,,hit,t,f,,,,,
72e75835-7f01-4525-8330-112d7367a0ef,2026-03-31 16:32:19.393159+00,2026-03-31 16:32:19.393159+00,GLD,whale,call,424.00,"April 2, 2026",1119970.00,6.00,60,Whale sweep at $424.11,$432.59,$441.07,Below $415.63,moderate,v2,$1.1M call flow at $424 strike with 100% ask aggression. Price at $424.11.,f,hit,156.37,437.37,424.11,424.11,bullish,,hit,t,f,,,,,
49bc466f-a1ba-4649-8ec1-ace9f11f3d77,2026-03-31 16:32:08.744295+00,2026-03-31 16:32:08.744295+00,SNDK,whale,call,580.00,"April 2, 2026",3087879.00,6.00,60,Whale sweep at $606.90,$619.04,$631.18,Below $594.76,moderate,v2,$3.1M call flow at $580 strike with 100% ask aggression. Price at $606.90.,f,hit,101.48,619.22,606.90,606.9,bullish,,hit,t,f,,,,,
3a26844b-3b5c-4bdd-a629-b987e47c4501,2026-03-31 16:11:49.011756+00,2026-03-31 16:11:49.011756+00,NVDA,algorithm,put,172.50,"April 1, 2026",828237.00,6.00,60,Near $170.66 (no VWAP data),$167.25,$163.83,Above $174.07,moderate,v2,$828K put flow at $172.5 strike with 100% ask aggression. Price at $170.66.,f,missed,2.05,170.59,170.66,170.66,bearish,,miss,t,t,,,,,
349385b5-f3d1-4168-88ee-ada24b32855f,2026-03-31 16:03:57.689797+00,2026-03-31 16:03:57.689797+00,AMD,algorithm,call,195.00,"April 1, 2026",753110.00,6.00,60,Near $197.49 (no VWAP data),$201.44,$205.39,Below $193.54,moderate,v2,$753K call flow at $195 strike with 100% ask aggression. Price at $197.49.,f,hit,111.14,201.88,197.49,197.49,bullish,,hit,t,f,,,,,
5253a807-60bd-45df-ad2b-34876ec65e75,2026-03-31 15:42:15.506906+00,2026-03-31 15:42:15.506906+00,NVDA,algorithm,put,170.00,"April 1, 2026",581216.00,6.00,60,At VWAP ($169.63) — Near $170.16,Strike at $170.00,VWAP at $169.63,Above $173.56,moderate,v2,$581K put flow at $170 strike with 100% ask aggression. Price at $170.16 above VWAP ($169.63). Negative gamma zone — moves will be amplified.,f,hit,250.00,169.76,170.16,169.6317,bearish,,hit,f,f,,,,,
7d5dcde1-9e97-4899-b643-3bc8d4e3e107,2026-03-31 15:33:26.980766+00,2026-03-31 15:33:26.980766+00,SPY,algorithm,put,640.00,"April 2, 2026",731264.00,8.00,80,Whale sweep at $640.25,Strike at $640.00,Pivot at $633.87,Above PDH at $640.37,strong,v2,"$731K put sweep at $640 strike with 100% ask aggression. Price at $640.25 below VWAP ($640.53). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $640.37 (lower high, lower low — confirmed).",t,hit,292.00,639.52,640.25,640.25,bearish,,hit,t,t,,,,,
d965d82e-e2de-4ac6-a5d0-b8e7c3d61384,2026-03-31 15:27:01.303519+00,2026-03-31 15:27:01.303519+00,ORCL,algorithm,put,138.00,"April 2, 2026",506079.00,6.00,60,On rejection from VWAP ($141.91) — Near $142.89,VWAP at $141.91,Pivot at $138.98,Above $145.75,moderate,v2,$506K put flow at $138 strike with 90% ask aggression. Price at $142.89 above VWAP ($141.91).,f,hit,122.45,141.69,142.89,141.91142,bearish,,hit,t,f,,,,,
15755023-0f4f-46a4-815a-69e28b11b484,2026-03-31 15:26:55.964805+00,2026-03-31 15:26:55.964805+00,SLV,spread,call,67.00,"April 17, 2026",1498600.00,8.00,80,Confirmation hold above $66.80 whale sweep level with price sustaining above VWAP at $66.47,$70.00 short strike — defined ceiling given institutional target cluster near $67 and measured move extension,,Close below $63.72 pivot invalidation level,moderate,v2,"SLV is trading near the strike at $66.80 with the institutional target only $0.20 away at $67, making the outright call expensive relative to the realistic near-term move. Selling the $70 call caps upside at a level well above the signal target, dramatically reducing cost basis and improving risk/reward on what is likely a measured, capped move in silver.",t,hit,510.00,67.82,66.80,66.8066,bullish,,hit,t,f,,,,,
68b1428d-aff7-497a-869e-ac54986f2c6e,2026-03-31 14:58:13.6514+00,2026-03-31 14:58:13.6514+00,SNDK,algorithm,put,620.00,"April 2, 2026",433790.00,6.00,60,On rejection from VWAP ($597.25) — Near $601.55,VWAP at $597.25,Pivot at $594.03,Above R1 at $629.48,moderate,v2,$434K put flow at $620 strike with 99% ask aggression. Price at $601.55 above VWAP ($597.25).,f,hit,116.98,596.52,601.55,597.25601,bearish,,hit,t,f,,,,,
3896c11c-ed2e-4f54-8d88-4c7411496e3a,2026-03-31 14:58:13.336257+00,2026-03-31 14:58:13.336257+00,SNDK,algorithm,call,600.00,"April 2, 2026",535300.00,6.00,60,Whale sweep at $601.55,R1 at $629.48,PDH at $651.00,Below Pivot at $594.03,moderate,v2,$535K call sweep at $600 strike with 100% ask aggression. Price at $601.55 above VWAP ($597.25). Negative gamma zone — moves will be amplified.,f,hit,103.97,630.59,601.55,601.55,bullish,,hit,t,t,,,,,
6d9d46e3-c254-4b92-9c7a-d7611841c5ed,2026-03-31 14:58:13.242632+00,2026-03-31 14:58:13.242632+00,SOXL,algorithm,put,42.50,"April 2, 2026",559933.00,7.00,70,Whale sweep at $43.39,Strike at $42.50,$41.65,Above $44.26,moderate,v2,$560K put sweep at $42.5 strike with 100% ask aggression. Price at $43.39 below VWAP ($43.54).,f,missed,14.61,43.26,43.39,43.39,bearish,,miss,t,t,,,,,
f68e5b8f-92a5-42ba-aae1-b1cc7a668afd,2026-03-31 14:58:13.121775+00,2026-03-31 14:58:13.121775+00,SPY,algorithm,put,660.00,"April 2, 2026",635060.00,8.00,80,At VWAP ($640.53) — Near $638.12,Pivot at $633.87,PDL at $629.28,Above R1 at $638.46,strong,v2,"$635K put flow at $660 strike with 100% ask aggression. Price at $638.12 below VWAP ($640.53). Price action confirmed: SR Tag + 2 Red Bars at $638.46 (lower high, lower low — confirmed).",t,missed,-12.94,638.67,638.12,640.53638,bearish,,miss,t,f,,,wrong,,2026-04-01 04:04:52.75702+00
331b5fb1-2d58-45ef-9ee3-f615071cc194,2026-03-31 14:54:33.813844+00,2026-03-31 14:54:33.813844+00,TSLA,algorithm,put,365.00,"April 1, 2026",533496.00,6.00,60,Whale sweep at $362.77,Pivot at $358.24,PDL at $352.14,Above R1 at $364.34,moderate,v2,"$533K put sweep at $365 strike with 100% ask aggression. Price at $362.77 below VWAP ($363.62). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $364.34 (lower high, lower low — confirmed).",f,expired,12.80,362.19,362.77,362.77,bearish,,expired,t,f,,,,,
c1787b9b-0664-45b0-b852-959a34a1d661,2026-03-31 14:54:28.209808+00,2026-03-31 14:54:28.209808+00,MRVL,whale,put,95.00,"April 2, 2026",1112570.00,7.00,70,Whale sweep at $94.46,Pivot at $90.31,PDL at $86.61,Above PDH at $96.50,moderate,v2,"$1.1M put flow at $95 strike with 100% ask aggression. Price at $94.46 below VWAP ($94.81). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $95 (lower high, lower low — confirmed).",f,missed,32.29,93.12,94.46,94.46,bearish,,miss,t,t,,,,,
4795d90d-ec1f-4937-84df-5cfdf60b280e,2026-03-31 14:54:28.127793+00,2026-03-31 14:54:28.127793+00,GLD,algorithm,call,425.00,"April 2, 2026",844566.00,8.00,80,At VWAP ($422.59) — Near $423.01,Strike at $425.00,$433.50,Below Pivot at $415.78,strong,v2,$845K call flow at $425 strike with 100% ask aggression. Price at $423.01 above VWAP ($422.59). Negative gamma zone — moves will be amplified.,t,hit,211.06,427.21,423.01,422.59423,bullish,,hit,t,f,,,,,
df67c22f-8f17-47c7-bd18-608bafa71bd7,2026-03-31 14:46:38.394065+00,2026-03-31 14:46:38.394065+00,SLV,algorithm,call,67.00,"April 2, 2026",702659.00,6.00,60,Near $66.64 (no VWAP data),Strike at $67.00,$68.34,Below $65.31,moderate,v2,$703K call flow at $67 strike with 100% ask aggression. Price at $66.64.,f,hit,327.78,67.82,66.64,66.64,bullish,,hit,t,f,,,,,
22d6056d-7674-4df1-b5d3-a32b9b2b4b57,2026-03-31 14:39:10.825257+00,2026-03-31 14:39:10.825257+00,META,whale,call,560.00,"April 2, 2026",1053000.00,6.00,60,Whale sweep at $557.21,Strike at $560.00,$571.20,Below Pivot at $534.82,moderate,v2,$1.1M call flow at $560 strike with 100% ask aggression. Price at $557.21 above VWAP ($554.69). Negative gamma zone — moves will be amplified.,f,hit,110.04,560.28,557.21,557.21,bullish,,hit,t,f,,,,,
e8311cfd-008e-44c2-9428-25d3329dd393,2026-03-31 14:35:18.87104+00,2026-03-31 14:35:18.87104+00,MU,whale,call,330.00,"April 2, 2026",1680719.00,6.00,60,Whale sweep at $327.75,Strike at $330.00,Pivot at $334.34,Below PDL at $318.40,moderate,v2,$1.7M call flow at $330 strike with 100% ask aggression. Price at $327.75 above VWAP ($321.77). Negative gamma zone — moves will be amplified.,f,hit,168.44,331.54,327.75,327.75,bullish,,hit,t,t,,,,,
e2c7abe4-2ef7-49ea-aa6c-e1ed126a5cb8,2026-03-31 14:28:10.830784+00,2026-03-31 14:28:10.830784+00,AVGO,algorithm,put,295.00,"April 2, 2026",512750.00,6.00,60,Near $303.07 (no VWAP data),Strike at $295.00,$289.10,Above $309.13,moderate,v2,$513K put flow at $295 strike with 100% ask aggression. Price at $303.07.,f,missed,36.68,300.11,303.07,303.07,bearish,,miss,t,t,,,,,
a98cf682-d290-4c0a-8bec-1e8f0a4d2dcc,2026-03-31 14:28:10.666738+00,2026-03-31 14:28:10.666738+00,NVDA,whale,put,165.00,"April 2, 2026",1530697.00,7.00,70,Whale sweep at $170.78,VWAP at $169.06,Pivot at $166.30,Above $174.20,moderate,v2,$1.5M put flow at $165 strike with 100% ask aggression. Price at $170.78 above VWAP ($169.06).,f,missed,70.93,169.56,170.78,170.78,bearish,,miss,t,t,,,,,
9d2a4bf9-175d-4900-8216-24a057c627f9,2026-03-31 14:24:10.894634+00,2026-03-31 14:24:10.894634+00,BABA,whale,call,130.00,"April 2, 2026",1185972.00,8.00,80,Whale sweep at $123.03,R1 at $123.33,PDH at $123.78,Below Pivot at $122.44,strong,v2,$1.2M call sweep at $130 strike with 100% ask aggression. Price at $123.03 above VWAP ($122.17). Price action confirmed: Support Tag + Green Bounce at $123.33 (higher low — likely reversal).,t,hit,143.33,123.46,123.03,123.03,bullish,,hit,t,f,,,,,
aa824a36-c265-4616-844f-495e75e4ab38,2026-03-31 14:20:18.844839+00,2026-03-31 14:20:18.844839+00,HIMS,algorithm,call,20.00,"April 2, 2026",560514.00,6.00,60,Near $19.50 (no VWAP data),Strike at $20.00,$20.40,Below $19.11,moderate,v2,$561K call flow at $20 strike with 100% ask aggression. Price at $19.50.,f,hit,110.00,20.05,19.50,19.5,bullish,,hit,t,f,,,,,
a171a0e9-d80c-45d9-93a8-315199f1b56d,2026-03-31 14:12:19.410795+00,2026-03-31 14:12:19.410795+00,SOFI,algorithm,call,15.50,"April 2, 2026",731730.00,6.00,60,Near $15.54 (no VWAP data),$15.85,$16.16,Below $15.22,moderate,v2,$732K call flow at $15.5 strike with 98% ask aggression. Price at $15.54.,f,hit,132.26,15.95,15.54,15.54,bullish,,hit,t,f,,,,,
35bd8a75-8aaf-4d65-b53a-5092c7f8cd04,2026-03-31 14:04:25.775556+00,2026-03-31 14:04:25.775556+00,SLV,spread,call,66.00,"April 17, 2026",981345.00,8.00,80,"Above VWAP ($66.17) confirmed, entry near $66.77",$68.11 (within short strike range at $69),,Below Pivot at $63.72,moderate,v2,"SLV's defined target of $68.11 sits cleanly within the $67/$69 spread width, making the short leg at $69 a logical cap that funds the long without sacrificing meaningful upside. Silver options carry elevated IV given macro volatility, so selling the $69 call reduces cost basis materially while still covering the full expected move.",t,hit,106.72,68.20,66.77,66.1766,bullish,,hit,t,f,,,,,
a6247e63-adf3-4611-a67b-9b783248dea0,2026-03-31 14:00:38.445485+00,2026-03-31 14:00:38.445485+00,AMD,algorithm,call,200.00,"April 2, 2026",485000.00,6.00,60,At VWAP ($199.06) — Near $198.82,VWAP at $199.06,Pivot at $199.11,Below PDL at $192.87,moderate,v2,"$485K call sweep at $200 strike with 100% ask aggression. Price at $198.82 below VWAP ($199.06). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $199.11 (higher low, higher high — confirmed).",f,hit,720.83,200.55,198.82,199.06198,bullish,,hit,t,f,,,,,
9e06c789-8531-42ab-93d9-c762737dbf1f,2026-03-31 14:00:38.323822+00,2026-03-31 14:00:38.323822+00,SLV,algorithm,call,66.00,"April 2, 2026",981345.00,7.00,70,At VWAP ($66.14) — Near $66.44,$67.77,$69.10,Below Pivot at $63.72,moderate,v2,$981K call flow at $66 strike with 100% ask aggression. Price at $66.44 above VWAP ($66.14). Negative gamma zone — moves will be amplified.,f,hit,103.76,67.82,66.44,66.1466,bullish,,hit,t,f,,,,,
f4dda280-d356-42f5-b7f2-79b57d57382b,2026-03-31 14:00:38.243233+00,2026-03-31 14:00:38.243233+00,GLD,spread,call,423.00,"April 17, 2026",546089.00,8.00,80,At or near VWAP ($421.05) with price holding above pivot at $415.78,$431.59 (near short strike at $432),,Below Pivot at $415.78,moderate,v2,"The signal has a well-defined price target of $431.59 which acts as a natural ceiling, making the $432 short call an ideal cap. With GLD trading near ATM and gold IV elevated given macro uncertainty, selling the $432 call meaningfully reduces the cost basis on a move that has a clearly bounded upside target.",t,hit,101.06,431.68,423.13,421.05415,bullish,,hit,t,f,,,,,
07833e10-15f0-41c7-98a2-cd2c153137ba,2026-03-31 14:00:37.344387+00,2026-03-31 14:00:37.344387+00,GLD,algorithm,call,423.00,"April 2, 2026",546089.00,8.00,80,At VWAP ($421.05) — Near $423.13,$431.59,$440.06,Below Pivot at $415.78,strong,v2,"$546K call flow at $423 strike with 100% ask aggression. Price at $423.13 above VWAP ($421.05). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $423 (higher low, higher high — confirmed).",t,hit,101.06,431.68,423.13,421.05423,bullish,,hit,t,f,,,,,
6984772b-3544-4116-8228-9b32a1982c07,2026-03-31 13:53:25.941592+00,2026-03-31 13:53:25.941592+00,QQQ,algorithm,call,595.00,"April 2, 2026",748673.00,6.00,60,At VWAP ($565.35) — Near $567.43,PDH at $568.05,Strike at $595.00,Below Pivot at $560.64,moderate,v2,$749K call flow at $595 strike with 100% ask aggression. Price at $567.43 above VWAP ($565.35). Price action confirmed: Support Tag + Green Bounce at $565.68 (higher low — likely reversal).,f,hit,209.68,568.73,567.43,565.35567,bullish,,hit,t,f,,,,,
