Signal Date,Signal Time (ET),Ticker,Category,Call/Put,Strike,Expiry,Premium,Confidence,Signal Quality,Price at Signal,Entry Trigger,Target,Invalidation,Reason,Outcome,MFE %,Review Status,Review Note
2026-03-30,13:15:20,SPY,algorithm,put,604.00,"April 2, 2026",847012.00,10.00,,634.62,At VWAP ($636.65) — Near $634.62,PDL at $633.11,Above Pivot at $636.62,"$847K put flow at $604 strike with 100% ask aggression. Price at $634.62 below VWAP ($636.65). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",hit,105.96,,
2026-03-30,13:15:20,IWM,spread,put,230.00,"April 17, 2026",2872000.00,10.00,moderate,240.68,Confirmed break below $240.68 with volume — whale sweep level,$230.00 strike (institutional target),Above $244.08 pivot,"The institutional target is a clean $10.68 move to the $230 strike from current price, making a vertical spread ideal since the floor is clearly defined. Selling the $230 put offsets premium cost on what is likely elevated small-cap IV, dramatically improving cost basis and risk/reward versus buying the outright put.",missed,21.25,,
2026-03-30,13:15:20,SPXW,algorithm,put,6375.00,"April 6, 2026",582580.00,9.00,,6376.01,"Below VWAP ($6,436) — Near $6,376","$6,365 (strike level, short gamma acceleration)","Above $6,436 (VWAP reclaim invalidates bearish thesis)",$583K put flow at $6375 strike with 100% ask aggression. Price at $6376.01. Negative gamma zone — moves will be amplified.,hit,536.78,,
2026-03-30,13:15:20,AMZN,spread,put,207.50,"April 17, 2026",454700.00,8.00,moderate,202.74,Entry near current price $202.74 with no VWAP anchor — use limit order at $202.50 or below,$198.69 institutional target (near short strike at $197.50),Above $206.79,"With no VWAP or prior day level data available, the outright put carries higher uncertainty on IV pricing and directional conviction is moderate at 8; the spread caps downside risk while still capturing the full move to the $198.69 target, improving risk discipline on a signal with less technical confirmation.",missed,73.33,,
2026-03-30,13:19:16,GLD,spread,put,416.00,"April 17, 2026",1722110.00,8.00,moderate,415.44,Whale sweep confirmed at $415.44 with price below VWAP $417.08,S1 at $407.28 — short put leg caps profit near that level,Price reclaims PDH at $418.40,"The target of $412.84 and S1 at $407.28 create a well-defined floor, making the short $407 put a natural ceiling for the move and reducing cost basis meaningfully. With GLD near ATH territory, IV in gold options is elevated enough that selling the lower strike offsets premium decay risk on the long put.",missed,34.07,,
2026-03-30,13:27:41,TSLA,spread,put,360.00,"April 17, 2026",432000.00,8.00,moderate,358.03,"Sustained trade below VWAP at $362.54, confirmed rejection at $363.72 pivot invalidation level",$350.87 (defined target per signal),Above pivot at $363.72,"The signal's precise target of $350.87 aligns perfectly with the $350 short put strike, making a vertical spread structurally efficient with no need to overpay for downside beyond the target. TSLA carries elevated IV given its volatility profile, so selling the $350 put meaningfully reduces the cost basis while the trade thesis has a tight and defined range between current price and target.",missed,83.94,,
2026-03-30,13:31:33,SPY,whale,put,602.00,"April 2, 2026",3146690.00,9.00,strong,633.24,Whale sweep at $633.24,PDL at $633.11,Above Pivot at $636.62,"$3.1M put sweep at $602 strike with 99% ask aggression. Price at $633.24 below VWAP ($636.48). Price action confirmed: SR Tag + 2 Red Bars at $633.11 (lower high, lower low — confirmed).",hit,284.62,,
2026-03-30,13:39:22,SLV,whale,put,64.00,"April 2, 2026",1751259.00,7.00,moderate,63.77,Whale sweep at $63.77,Pivot at $63.18,Above PDH at $64.88,$1.8M put flow at $64 strike with 100% ask aggression. Price at $63.77 below VWAP ($64.06). Negative gamma zone — moves will be amplified.,hit,100.00,,
2026-03-30,13:39:22,QQQ,spread,put,561.00,"April 17, 2026",617574.00,7.00,moderate,559.67,Below VWAP at $563.35 with price near $559.67 — confirmed bearish momentum,$548.48 — aligns with spread short strike and institutional target,Above pivot at $565.06,"QQQ has a well-defined target at $548.48 which maps cleanly to a short put strike, making the vertical spread ideal for capping cost versus the outright put. The clear price floor target and defined invalidation level above $565.06 make this a textbook bear put spread setup where selling the lower strike funds meaningful premium reduction.",missed,37.35,,
2026-03-30,14:03:29,QQQ,algorithm,put,545.00,"April 2, 2026",518584.00,7.00,moderate,559.86,Below VWAP ($563.11) — Near $559.86,$548.66,Above Pivot at $565.06,"$519K put flow at $545 strike with 100% ask aggression. Price at $559.86 below VWAP ($563.11). Price action confirmed: SR Tag + 2 Red Bars at $559.1 (lower high, lower low — confirmed).",missed,39.02,,
2026-03-30,14:11:17,COST,algorithm,put,995.00,"April 2, 2026",430125.00,7.00,moderate,997.59,At VWAP ($999.19) — Near $997.59,Strike at $995.00,Above $1017.54,$430K put sweep at $995 strike with 90% ask aggression. Price at $997.59 below VWAP ($999.19). Negative gamma zone — moves will be amplified.,hit,150.19,,
2026-03-30,14:15:04,XBI,algorithm,call,115.00,"April 2, 2026",374590.00,6.00,moderate,118.77,Near $118.77 (no VWAP data),$121.15,Below $116.39,$375K call sweep at $115 strike with 100% ask aggression. Price at $118.77.,hit,249.16,,
2026-03-30,14:26:33,IWM,whale,put,229.00,"April 2, 2026",1778145.00,9.00,strong,239.88,Whale sweep at $239.88,Strike at $229.00,Above Pivot at $244.08,$1.8M put flow at $229 strike with 100% ask aggression. Price at $239.88 below VWAP ($241.95).,missed,13.51,,
2026-03-30,14:26:33,IWM,spread,put,229.00,"April 17, 2026",1778145.00,9.00,moderate,239.88,Whale sweep confirmed at $239.88 with price below VWAP $241.95,$229.00 strike — institutionally targeted level,Above Pivot at $244.08,"The institutional target is precisely the $229 strike, creating a well-defined floor for the short put leg. With nearly $11 of distance between current price and the target, selling the $229 put to offset premium cost meaningfully improves risk/reward without capping the realistic profit zone, especially given elevated index vol in a confirmed bearish sweep.",missed,13.51,,
2026-03-30,14:26:34,QQQ,algorithm,put,543.00,"April 2, 2026",393827.00,8.00,strong,559.22,Below VWAP ($562.96) — Near $559.22,$548.04,Above Pivot at $565.06,"$394K put sweep at $543 strike with 100% ask aggression. Price at $559.22 below VWAP ($562.96). Price action confirmed: SR Tag + 2 Red Bars at $559.1 (lower high, lower low — confirmed).",missed,33.36,,
2026-03-30,14:30:47,SPY,algorithm,put,634.00,"April 2, 2026",618000.00,8.00,strong,632.60,Below VWAP ($635.92) — Near $632.60,$619.95,Above Pivot at $636.62,"$618K put flow at $634 strike with 100% ask aggression. Price at $632.60 below VWAP ($635.92). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $633.11 (lower high, lower low — confirmed).",missed,26.25,,
2026-03-30,14:30:47,QQQ,spread,put,543.00,"April 17, 2026",393827.00,8.00,moderate,558.74,Below VWAP at $562.92 confirmed — current price $558.74 already triggering; enter on failed retest of $562,$543.00 — institutional strike target,Above Pivot at $565.06,"QQQ is already trading below VWAP with a clearly defined institutional target at $543, making the short $543 put leg a logical premium offset; with current price at $558.74, buying the near-money $559 put and selling the $543 target strike significantly improves cost efficiency versus the outright put in this elevated-IV environment.",missed,20.65,,
2026-03-30,14:30:48,NVDA,algorithm,put,170.00,"April 2, 2026",370500.00,7.00,moderate,166.01,Below VWAP ($167.14) — Near $166.01,$162.69,Above Pivot at $168.50,"$371K put sweep at $170 strike with 100% ask aggression. Price at $166.01 below VWAP ($167.14). Price action confirmed: SR Tag + 2 Red Bars at $166.03 (lower high, lower low — confirmed).",missed,75.60,,
2026-03-30,14:30:48,MU,whale,put,302.50,"April 2, 2026",1097984.00,7.00,moderate,325.46,Whale sweep at $325.46,Strike at $302.50,Above Pivot at $359.99,$1.1M put flow at $302.5 strike with 100% ask aggression. Price at $325.46 below VWAP ($338.27).,missed,60.84,,
2026-03-30,14:38:32,OXY,algorithm,call,67.00,"April 2, 2026",425000.00,9.00,,66.19,Near $66.19 (no VWAP data),Strike at $67.00,Below $64.87,$425K call flow at $67 strike with 100% ask aggression. Price at $66.19.,hit,111.11,,
2026-03-30,14:38:33,SMH,spread,put,350.00,"April 2, 2026",541680.00,8.00,,362.67,Near $362.67 (no VWAP data),Strike at $350.00,Above $369.92,$542K put flow at $350 strike with 100% ask aggression. Price at $362.67.,missed,27.86,,
2026-03-30,14:38:33,TSLA,algorithm,put,340.00,"April 2, 2026",373477.00,8.00,,355.71,Near $355.71 (no VWAP data),Strike at $340.00,Above $362.82,$373K put flow at $340 strike with 100% ask aggression. Price at $355.71.,missed,23.49,,
2026-03-30,14:46:32,MU,spread,put,302.50,"April 17, 2026",1097984.00,7.00,moderate,324.38,"Entry on confirmation that price holds below VWAP at $337.82 and prior day low of $354.06, with current price already at $324.38 showing extended weakness",$302.50 strike — matches institutional target from whale sweep flow exactly,Price reclaims above $359.99 pivot — negates bearish thesis and institutional directional bias,"MU has already sold off sharply from the prior day range ($354–$368) to $324, suggesting elevated put IV that makes the outright put expensive relative to the defined move; selling the $302.50 put against the long $325 put offsets inflated premium while the short strike sits at the precise institutional target, improving cost-adjusted risk/reward meaningfully.",missed,58.91,,
2026-03-30,14:54:18,MU,algorithm,put,325.00,"April 2, 2026",497130.00,8.00,strong,323.87,Below VWAP ($337.51) — Near $323.87,$317.39,Above Pivot at $359.99,$497K put sweep at $325 strike with 76% ask aggression. Price at $323.87 below VWAP ($337.51). Negative gamma zone — moves will be amplified.,hit,175.15,wrong,"The overall trade is good, the near price is good, target looks fine, but the invalidateion is over 40 dollars away. Not too sure about this one. "
2026-03-30,14:58:06,SPY,algorithm,put,643.00,"April 2, 2026",977000.00,8.00,strong,631.81,Below VWAP ($635.57) — Near $631.81,$619.17,Above Pivot at $636.62,$977K put flow at $643 strike with 100% ask aggression. Price at $631.81 below VWAP ($635.57). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + Red Rejection at $633.11 (lower high — likely reversal).,missed,20.02,,
2026-03-30,15:06:11,ORCL,algorithm,put,122.00,"April 2, 2026",494251.00,7.00,strong,137.82,Near $137.82 (no VWAP data),Strike at $122.00,Above $140.58,$494K put sweep at $122 strike with 87% ask aggression. Price at $137.82.,missed,4.49,,
2026-03-30,15:10:32,SPY,whale,put,600.00,"April 2, 2026",4044665.00,9.00,strong,630.46,Whale sweep at $630.46,Strike at $600.00,Above Pivot at $636.62,"$4.0M put flow at $600 strike with 99% ask aggression. Price at $630.46 below VWAP ($635.40). Price action confirmed: SR Tag + 2 Red Bars at $630.58 (lower high, lower low — confirmed).",missed,3.87,,
2026-03-30,15:10:32,IWM,whale,put,228.00,"April 2, 2026",2605077.00,8.00,strong,239.04,Whale sweep at $239.04,Strike at $228.00,Above Pivot at $244.08,"$2.6M put flow at $228 strike with 96% ask aggression. Price at $239.04 below VWAP ($241.73). Price action confirmed: SR Tag + 2 Red Bars at $239.75 (lower high, lower low — confirmed).",missed,5.71,,
2026-03-30,15:30:22,TSLA,algorithm,put,330.00,"April 2, 2026",529024.00,7.00,moderate,352.69,Below VWAP ($360.22) — Near $352.69,Strike at $330.00,Above Pivot at $363.72,"$529K put flow at $330 strike with 100% ask aggression. Price at $352.69 below VWAP ($360.22). Price action confirmed: SR Tag + 2 Red Bars at $353.33 (lower high, lower low — confirmed).",missed,2.95,,
2026-03-30,15:30:22,TSLA,spread,put,330.00,"April 17, 2026",529024.00,7.00,moderate,352.69,Confirmed break and hold below VWAP at $360.22 with price near current level of $352.69,$330.00 — institutional strike target aligning with sold put,Close or sustained move above $363.72 pivot,"TSLA is already trading well below VWAP and the $330 target is a defined floor from the institutional flow, making the short put leg at $330 a natural cap on the move. Selling the $330 put meaningfully reduces cost basis versus an outright put while preserving nearly full profit potential to the identified target, improving risk/reward in what is a moderately confident (7/10) signal.",missed,2.95,,
2026-03-30,15:34:17,SPY,whale,put,598.00,"April 2, 2026",1499226.00,9.00,strong,629.58,Whale sweep at $629.58,Strike at $598.00,Above Pivot at $636.62,"$1.5M put sweep at $598 strike with 100% ask aggression. Price at $629.58 below VWAP ($634.90). Price action confirmed: SR Tag + 2 Red Bars at $630.58 (lower high, lower low — confirmed).",missed,-1.23,,
2026-03-30,15:34:18,ARM,algorithm,put,125.00,"April 2, 2026",461960.00,6.00,moderate,136.15,Near $136.15 (no VWAP data),Strike at $125.00,Above $138.87,$462K put flow at $125 strike with 100% ask aggression. Price at $136.15.,missed,8.52,,
2026-03-30,15:46:07,SPY,algorithm,put,615.00,"April 2, 2026",726612.00,7.00,moderate,630.92,Below VWAP ($634.70) — Near $630.92,$618.30,Above Pivot at $636.62,$727K put flow at $615 strike with 100% ask aggression. Price at $630.92 below VWAP ($634.70).,missed,7.53,,
2026-03-30,16:01:32,QQQ,algorithm,put,560.00,"April 2, 2026",968242.00,6.00,moderate,558.00,Whale sweep at $558.00,$546.84,Above Pivot at $565.06,$968K put sweep at $560 strike with 67% ask aggression. Price at $558.00 below VWAP ($561.58). Negative gamma zone — moves will be amplified.,missed,-0.09,,
2026-03-30,16:13:08,MU,algorithm,call,320.00,"April 2, 2026",585550.00,6.00,moderate,320.50,On bounce from VWAP ($334.03) — Near $320.50,VWAP at $334.03,Below $314.09,$586K call flow at $320 strike with 100% ask aggression. Price at $320.50 below VWAP ($334.03). Negative gamma zone — moves will be amplified.,missed,33.26,wrong,"On Entry, it just needs to say near 320 because if you wait for bounce from VWAP its going to be too far away. "
2026-03-31,04:37:07,SPY,algorithm,put,665.00,"April 2, 2026",360880.00,7.00,moderate,637.55,At VWAP ($638.12) — Near $637.55,Pivot at $636.62,Above R1 at $640.14,"$361K put sweep at $665 strike with 100% ask aggression. Price at $637.55 below VWAP ($638.12). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",missed,-46.24,,
2026-03-31,09:33:31,QQQ,algorithm,call,570.00,"April 2, 2026",488227.00,6.00,moderate,564.67,At VWAP ($564.19) — Near $564.67,R1 at $565.68,Below Pivot at $560.64,$488K call sweep at $570 strike with 99% ask aggression. Price at $564.67 above VWAP ($564.19). Negative gamma zone — moves will be amplified.,hit,149.50,,
2026-03-31,09:41:25,MU,algorithm,put,290.00,"April 2, 2026",767906.00,8.00,strong,313.13,Whale sweep at $313.13,$306.87,Above Pivot at $334.34,"$768K put sweep at $290 strike with 98% ask aggression. Price at $313.13 below VWAP ($320.32). Price action confirmed: SR Tag + 2 Red Bars at $318.4 (lower high, lower low — confirmed).",missed,26.20,,
2026-03-31,09:41:26,GLD,algorithm,put,425.00,"April 2, 2026",561005.00,7.00,moderate,421.20,Whale sweep at $421.20,VWAP at $420.26,Above $429.62,$561K put sweep at $425 strike with 81% ask aggression. Price at $421.20 above VWAP ($420.26). Negative gamma zone — moves will be amplified.,hit,171.28,,
2026-03-31,09:41:26,GLD,spread,put,425.00,"April 17, 2026",561005.00,7.00,moderate,421.20,Confirmed rejection below VWAP at $420.26 with price failing to reclaim $421,$411.46 (S1),Above $429.62,"GLD is already trading below the OTM put strike of $425 at $421.20, and the target of VWAP at $420.26 is extremely tight — just $0.94 away — making the outright put expensive relative to expected move. The bear put spread using S1 at $411.46 as the short strike cap defines a realistic floor given prior day low of $412.66, dramatically reducing cost basis while preserving the full expected downside range.",missed,16.53,,
2026-03-31,09:49:33,BKNG,algorithm,put,4350.00,"April 2, 2026",652800.00,6.00,moderate,4146.44,Near $4146.44 (no VWAP data),$4063.51,Above $4229.37,$653K put flow at $4350 strike with 100% ask aggression. Price at $4146.44.,hit,114.82,,
2026-03-31,09:53:25,PLTR,whale,call,135.00,"April 2, 2026",1169035.00,7.00,moderate,140.16,Whale sweep at $140.16,R1 at $142.34,Below Pivot at $139.32,$1.2M call flow at $135 strike with 100% ask aggression. Price at $140.16 above VWAP ($139.69).,hit,111.93,,
2026-03-31,09:53:25,MSFT,algorithm,call,370.00,"April 2, 2026",391180.00,7.00,moderate,366.81,At VWAP ($366.11) — Near $366.81,Strike at $370.00,Below Pivot at $360.20,$391K call flow at $370 strike with 100% ask aggression. Price at $366.81 above VWAP ($366.11). Negative gamma zone — moves will be amplified.,hit,104.39,,
2026-03-31,09:53:25,MSFT,spread,call,370.00,"April 17, 2026",391180.00,7.00,moderate,366.81,Confirm hold above VWAP at $366.11 with price near $366.81,"$373.00 — near $375 short strike, capturing bulk of spread value",Below Pivot at $360.20 — full spread exit,"MSFT is trading below the $370 strike with a defined target ceiling right at that level, making the short $375 call an efficient premium seller. IV reduction benefit via the spread meaningfully improves cost basis versus buying the outright call on a stock that only needs to move ~$3 to hit target, capping the realistic upside and making the vertical structure ideal.",hit,102.75,,
2026-03-31,09:53:25,QQQ,algorithm,call,595.00,"April 2, 2026",748673.00,6.00,moderate,567.43,At VWAP ($565.35) — Near $567.43,PDH at $568.05,Below Pivot at $560.64,$749K call flow at $595 strike with 100% ask aggression. Price at $567.43 above VWAP ($565.35). Price action confirmed: Support Tag + Green Bounce at $565.68 (higher low — likely reversal).,hit,209.68,,
2026-03-31,10:00:37,GLD,algorithm,call,423.00,"April 2, 2026",546089.00,8.00,strong,423.13,At VWAP ($421.05) — Near $423.13,$431.59,Below Pivot at $415.78,"$546K call flow at $423 strike with 100% ask aggression. Price at $423.13 above VWAP ($421.05). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $423 (higher low, higher high — confirmed).",hit,101.06,,
2026-03-31,10:00:38,GLD,spread,call,423.00,"April 17, 2026",546089.00,8.00,moderate,423.13,At or near VWAP ($421.05) with price holding above pivot at $415.78,$431.59 (near short strike at $432),Below Pivot at $415.78,"The signal has a well-defined price target of $431.59 which acts as a natural ceiling, making the $432 short call an ideal cap. With GLD trading near ATM and gold IV elevated given macro uncertainty, selling the $432 call meaningfully reduces the cost basis on a move that has a clearly bounded upside target.",hit,101.06,,
2026-03-31,10:00:38,SLV,algorithm,call,66.00,"April 2, 2026",981345.00,7.00,moderate,66.44,At VWAP ($66.14) — Near $66.44,$67.77,Below Pivot at $63.72,$981K call flow at $66 strike with 100% ask aggression. Price at $66.44 above VWAP ($66.14). Negative gamma zone — moves will be amplified.,hit,103.76,,
2026-03-31,10:00:38,AMD,algorithm,call,200.00,"April 2, 2026",485000.00,6.00,moderate,198.82,At VWAP ($199.06) — Near $198.82,VWAP at $199.06,Below PDL at $192.87,"$485K call sweep at $200 strike with 100% ask aggression. Price at $198.82 below VWAP ($199.06). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $199.11 (higher low, higher high — confirmed).",hit,720.83,,
2026-03-31,10:04:25,SLV,spread,call,66.00,"April 17, 2026",981345.00,8.00,moderate,66.77,"Above VWAP ($66.17) confirmed, entry near $66.77",$68.11 (within short strike range at $69),Below Pivot at $63.72,"SLV's defined target of $68.11 sits cleanly within the $67/$69 spread width, making the short leg at $69 a logical cap that funds the long without sacrificing meaningful upside. Silver options carry elevated IV given macro volatility, so selling the $69 call reduces cost basis materially while still covering the full expected move.",hit,106.72,,
2026-03-31,10:12:19,SOFI,algorithm,call,15.50,"April 2, 2026",731730.00,6.00,moderate,15.54,Near $15.54 (no VWAP data),$15.85,Below $15.22,$732K call flow at $15.5 strike with 98% ask aggression. Price at $15.54.,hit,132.26,,
2026-03-31,10:20:18,HIMS,algorithm,call,20.00,"April 2, 2026",560514.00,6.00,moderate,19.50,Near $19.50 (no VWAP data),Strike at $20.00,Below $19.11,$561K call flow at $20 strike with 100% ask aggression. Price at $19.50.,hit,110.00,,
2026-03-31,10:24:10,BABA,whale,call,130.00,"April 2, 2026",1185972.00,8.00,strong,123.03,Whale sweep at $123.03,R1 at $123.33,Below Pivot at $122.44,$1.2M call sweep at $130 strike with 100% ask aggression. Price at $123.03 above VWAP ($122.17). Price action confirmed: Support Tag + Green Bounce at $123.33 (higher low — likely reversal).,hit,143.33,,
2026-03-31,10:28:10,NVDA,whale,put,165.00,"April 2, 2026",1530697.00,7.00,moderate,170.78,Whale sweep at $170.78,VWAP at $169.06,Above $174.20,$1.5M put flow at $165 strike with 100% ask aggression. Price at $170.78 above VWAP ($169.06).,missed,70.93,,
2026-03-31,10:28:10,AVGO,algorithm,put,295.00,"April 2, 2026",512750.00,6.00,moderate,303.07,Near $303.07 (no VWAP data),Strike at $295.00,Above $309.13,$513K put flow at $295 strike with 100% ask aggression. Price at $303.07.,missed,36.68,,
2026-03-31,10:35:18,MU,whale,call,330.00,"April 2, 2026",1680719.00,6.00,moderate,327.75,Whale sweep at $327.75,Strike at $330.00,Below PDL at $318.40,$1.7M call flow at $330 strike with 100% ask aggression. Price at $327.75 above VWAP ($321.77). Negative gamma zone — moves will be amplified.,hit,168.44,,
2026-03-31,10:39:10,META,whale,call,560.00,"April 2, 2026",1053000.00,6.00,moderate,557.21,Whale sweep at $557.21,Strike at $560.00,Below Pivot at $534.82,$1.1M call flow at $560 strike with 100% ask aggression. Price at $557.21 above VWAP ($554.69). Negative gamma zone — moves will be amplified.,hit,110.04,,
2026-03-31,10:46:38,SLV,algorithm,call,67.00,"April 2, 2026",702659.00,6.00,moderate,66.64,Near $66.64 (no VWAP data),Strike at $67.00,Below $65.31,$703K call flow at $67 strike with 100% ask aggression. Price at $66.64.,hit,327.78,,
2026-03-31,10:54:28,GLD,algorithm,call,425.00,"April 2, 2026",844566.00,8.00,strong,423.01,At VWAP ($422.59) — Near $423.01,Strike at $425.00,Below Pivot at $415.78,$845K call flow at $425 strike with 100% ask aggression. Price at $423.01 above VWAP ($422.59). Negative gamma zone — moves will be amplified.,hit,211.06,,
2026-03-31,10:54:28,MRVL,whale,put,95.00,"April 2, 2026",1112570.00,7.00,moderate,94.46,Whale sweep at $94.46,Pivot at $90.31,Above PDH at $96.50,"$1.1M put flow at $95 strike with 100% ask aggression. Price at $94.46 below VWAP ($94.81). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $95 (lower high, lower low — confirmed).",missed,32.29,,
2026-03-31,10:54:33,TSLA,algorithm,put,365.00,"April 1, 2026",533496.00,6.00,moderate,362.77,Whale sweep at $362.77,Pivot at $358.24,Above R1 at $364.34,"$533K put sweep at $365 strike with 100% ask aggression. Price at $362.77 below VWAP ($363.62). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $364.34 (lower high, lower low — confirmed).",expired,12.80,,
2026-03-31,10:58:13,SPY,algorithm,put,660.00,"April 2, 2026",635060.00,8.00,strong,638.12,At VWAP ($640.53) — Near $638.12,Pivot at $633.87,Above R1 at $638.46,"$635K put flow at $660 strike with 100% ask aggression. Price at $638.12 below VWAP ($640.53). Price action confirmed: SR Tag + 2 Red Bars at $638.46 (lower high, lower low — confirmed).",missed,-12.94,wrong,
2026-03-31,10:58:13,SOXL,algorithm,put,42.50,"April 2, 2026",559933.00,7.00,moderate,43.39,Whale sweep at $43.39,Strike at $42.50,Above $44.26,$560K put sweep at $42.5 strike with 100% ask aggression. Price at $43.39 below VWAP ($43.54).,missed,14.61,,
2026-03-31,10:58:13,SNDK,algorithm,call,600.00,"April 2, 2026",535300.00,6.00,moderate,601.55,Whale sweep at $601.55,R1 at $629.48,Below Pivot at $594.03,$535K call sweep at $600 strike with 100% ask aggression. Price at $601.55 above VWAP ($597.25). Negative gamma zone — moves will be amplified.,hit,103.97,,
2026-03-31,10:58:13,SNDK,algorithm,put,620.00,"April 2, 2026",433790.00,6.00,moderate,601.55,On rejection from VWAP ($597.25) — Near $601.55,VWAP at $597.25,Above R1 at $629.48,$434K put flow at $620 strike with 99% ask aggression. Price at $601.55 above VWAP ($597.25).,hit,116.98,,
2026-03-31,11:26:55,SLV,spread,call,67.00,"April 17, 2026",1498600.00,8.00,moderate,66.80,Confirmation hold above $66.80 whale sweep level with price sustaining above VWAP at $66.47,$70.00 short strike — defined ceiling given institutional target cluster near $67 and measured move extension,Close below $63.72 pivot invalidation level,"SLV is trading near the strike at $66.80 with the institutional target only $0.20 away at $67, making the outright call expensive relative to the realistic near-term move. Selling the $70 call caps upside at a level well above the signal target, dramatically reducing cost basis and improving risk/reward on what is likely a measured, capped move in silver.",hit,510.00,,
2026-03-31,11:27:01,ORCL,algorithm,put,138.00,"April 2, 2026",506079.00,6.00,moderate,142.89,On rejection from VWAP ($141.91) — Near $142.89,VWAP at $141.91,Above $145.75,$506K put flow at $138 strike with 90% ask aggression. Price at $142.89 above VWAP ($141.91).,hit,122.45,,
2026-03-31,11:33:26,SPY,algorithm,put,640.00,"April 2, 2026",731264.00,8.00,strong,640.25,Whale sweep at $640.25,Strike at $640.00,Above PDH at $640.37,"$731K put sweep at $640 strike with 100% ask aggression. Price at $640.25 below VWAP ($640.53). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $640.37 (lower high, lower low — confirmed).",hit,292.00,,
2026-03-31,11:42:15,NVDA,algorithm,put,170.00,"April 1, 2026",581216.00,6.00,moderate,170.16,At VWAP ($169.63) — Near $170.16,Strike at $170.00,Above $173.56,$581K put flow at $170 strike with 100% ask aggression. Price at $170.16 above VWAP ($169.63). Negative gamma zone — moves will be amplified.,hit,250.00,,
2026-03-31,12:03:57,AMD,algorithm,call,195.00,"April 1, 2026",753110.00,6.00,moderate,197.49,Near $197.49 (no VWAP data),$201.44,Below $193.54,$753K call flow at $195 strike with 100% ask aggression. Price at $197.49.,hit,111.14,,
2026-03-31,12:11:49,NVDA,algorithm,put,172.50,"April 1, 2026",828237.00,6.00,moderate,170.66,Near $170.66 (no VWAP data),$167.25,Above $174.07,$828K put flow at $172.5 strike with 100% ask aggression. Price at $170.66.,missed,2.05,,
2026-03-31,12:32:08,SNDK,whale,call,580.00,"April 2, 2026",3087879.00,6.00,moderate,606.90,Whale sweep at $606.90,$619.04,Below $594.76,$3.1M call flow at $580 strike with 100% ask aggression. Price at $606.90.,hit,101.48,,
2026-03-31,12:32:19,GLD,whale,call,424.00,"April 2, 2026",1119970.00,6.00,moderate,424.11,Whale sweep at $424.11,$432.59,Below $415.63,$1.1M call flow at $424 strike with 100% ask aggression. Price at $424.11.,hit,156.37,,
2026-03-31,12:44:45,NEM,algorithm,call,107.00,"April 2, 2026",493098.00,7.00,strong,106.42,Near $106.42 (no VWAP data),Strike at $107.00,Below $104.29,$493K call flow at $107 strike with 100% ask aggression. Price at $106.42.,hit,282.76,,
2026-03-31,12:44:51,NVDA,algorithm,put,175.00,"April 1, 2026",564701.00,6.00,moderate,170.82,Near $170.82 (no VWAP data),$167.40,Above $174.24,$565K put flow at $175 strike with 100% ask aggression. Price at $170.82.,missed,-42.69,,
2026-03-31,12:48:37,SMH,algorithm,call,377.50,"April 2, 2026",709447.00,6.00,moderate,378.97,Near $378.97 (no VWAP data),$386.55,Below $371.39,$709K call flow at $377.5 strike with 100% ask aggression. Price at $378.97.,hit,151.72,correct,
2026-03-31,12:56:51,TSLA,algorithm,call,360.00,"April 1, 2026",783675.00,6.00,moderate,369.74,Whale sweep at $369.74,$377.13,Below $362.35,$784K call sweep at $360 strike with 84% ask aggression. Price at $369.74.,hit,154.40,,
2026-03-31,12:56:51,AMD,algorithm,put,195.00,"April 1, 2026",1431909.00,6.00,moderate,200.57,Whale sweep at $200.57,Strike at $195.00,Above $204.58,$1.4M put flow at $195 strike with 83% ask aggression. Price at $200.57.,missed,-10.95,,
2026-03-31,13:04:52,META,algorithm,call,565.00,"April 2, 2026",712300.00,6.00,moderate,567.54,Near $567.54 (no VWAP data),$578.89,Below $556.19,$712K call flow at $565 strike with 100% ask aggression. Price at $567.54.,hit,122.82,correct,
2026-03-31,13:04:52,SPY,algorithm,call,647.00,"April 2, 2026",515500.00,6.00,moderate,646.57,Near $646.57 (no VWAP data),Strike at $647.00,Below $633.64,$516K call flow at $647 strike with 100% ask aggression. Price at $646.57.,hit,400.00,,
2026-03-31,13:04:52,LITE,algorithm,call,710.00,"April 2, 2026",468710.00,6.00,moderate,686.93,Near $686.92 (no VWAP data),Strike at $710.00,Below $673.19,$469K call sweep at $710 strike with 71% ask aggression. Price at $686.92.,hit,126.01,,
